date,agency,final_incident_type,of_incidents_calculated,call_to_first_pickup,call_to_pd_calltaker_handoff,call_to_ems_pickup,call_to_agency_job_creation,call_to_agency_dispatch,call_to_agency_arrival,call_to_first_arrival_multi,median_pickup,median_calltaker_handoff,median_ems_pickup,median_ems_job_creation,median_dispatch,median_travel,median_cumulative_first,average_travel,average_dispatch,average_ems_processing,average_ems_pickup,average_calltaker_processing,average_pickup,call_to_fdny_pickup,call_to_fdny_job_creation,median_fdny_pickup,median_fdny_job_creation,average_fd_pickup,average_fd_processing
2024-10-28T00:00:00.000,NYPD (Non-CIP),Investigate/Possible Crime,1,4,189,,,625,1133,542,4,185,,,436,508,542,8.47,7.27,,,3.08,0.07,,,,,,
2024-10-28T00:00:00.000,FDNY,1. Structural Fires,279,7.35,41.51,,,108,314.33,154.22,4,16,,,8,194,286,3.44,0.16,,,0.57,0.12,34.84,87.22,5,47,0.08,0.87
2024-10-28T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),3003,8.84,163.67,,,780.65,1937.31,1915.52,3,129,,,150,460,942,19.28,10.28,,,2.58,0.15,,,,,,
2024-10-28T00:00:00.000,NYPD (Non-CIP),Alarms,2248,7.13,142.49,,,808.65,3763.52,3763.24,3,114,,,221,1325,2045.5,49.25,11.1,,,2.26,0.12,,,,,,
2024-10-28T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1916,7.68,162.27,,,977.99,4011.88,3980.17,3,130,,,270.5,1393.5,2286.5,50.56,13.6,,,2.58,0.13,,,,,,
2024-10-28T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6576,8.39,166.53,,,1097.19,5160.09,5023.95,3,129.5,,,289,1956.5,2756,67.71,15.51,,,2.64,0.14,,,,,,
2024-10-28T00:00:00.000,FDNY,2. Non-Structural Fires,297,6.91,65.55,,,133.59,434.97,431.51,4,16,,,7,265,360,5.02,0.16,,,0.98,0.12,35.19,88.48,5,45,0.1,0.89
2024-10-28T00:00:00.000,NYPD,3. Non-Critical,866,8.18,174.57,,,768.42,2003.21,1991.64,3,136,,,158.5,532,989,20.58,9.9,,,2.77,0.14,,,,,,
2024-10-28T00:00:00.000,NYPD,1. Critical,1209,7.21,140.24,,,271.27,569,530.46,3,106,,,78,195,423,4.96,2.18,,,2.22,0.12,,,,,,
2024-10-28T00:00:00.000,NYPD,2. Serious,2809,6.92,132.91,,,342.56,867.07,832.79,3,96,,,86,292,542,8.74,3.49,,,2.1,0.12,,,,,,
2024-10-28T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12406,7.76,103.73,112.56,168.62,590.72,1391.48,1243.61,3.5,89,11.5,35.5,115.75,606,774,13.35,8.12,0.95,0.19,1.6,0.13,,,,,,
2024-10-28T00:00:00.000,EMS,1. Life Threating Med Emergencies,10491,8.65,85.42,91.24,148.21,220.08,701.68,611.17,3.5,75.5,10.5,33,82.5,407.5,506.25,8.03,2.24,0.97,0.13,1.28,0.14,,,,,,
2024-10-28T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,123,11.56,130.33,,,653.63,1690.93,1690.93,4,98,,,182,608,1043,17.29,8.72,,,1.98,0.19,,,,,,
2024-10-28T00:00:00.000,FDNY,4. Non-Medical Emergencies,2534,8.83,181.63,,,250.41,597.61,546.33,4,30,,,7,309,441,5.79,0.27,,,2.88,0.15,59.96,116.51,5,48,0.09,0.94
2024-10-21T00:00:00.000,NYPD,1. Critical,1219,6.51,142.39,,,276.09,584.68,559.07,4,109,,,78,191,429,5.14,2.23,,,2.26,0.11,,,,,,
2024-10-21T00:00:00.000,NYPD (Non-CIP),Past Crime,4583,6.73,210.27,,,1363.27,7202.31,7056.96,3,167,,,341,3097,4177,97.32,19.22,,,3.39,0.11,,,,,,
2024-10-21T00:00:00.000,FDNY,4. Non-Medical Emergencies,2490,6.91,147.48,,,216.3,553.93,503.2,3,29,,,7,298,425,5.63,0.21,,,2.34,0.12,57.64,118.59,5,48,0.09,1.02
2024-10-21T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),3091,6.52,160.55,,,743.78,1816.6,1806.99,3,128,,,162,458,922,17.88,9.72,,,2.57,0.11,,,,,,
2024-10-21T00:00:00.000,EMS,1. Life Threating Med Emergencies,10702,6.75,83.84,89.93,147.32,222.55,700.74,606.72,3.5,78,12,33.5,84.5,413,500.5,7.97,2.31,0.98,0.13,1.28,0.11,,,,,,
2024-10-21T00:00:00.000,NYPD,2. Serious,2901,6.2,133.87,,,338.91,844.61,812.15,3,98,,,89,282,527,8.43,3.42,,,2.13,0.1,,,,,,
2024-10-21T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1854,6.2,159.55,,,952.1,4237.88,4187.74,3,133,,,257,1524,2340.5,54.76,13.21,,,2.56,0.1,,,,,,
2024-10-21T00:00:00.000,NYPD (Non-CIP),Dispute,5467,6.33,176.45,,,1152.12,4543.78,4494.95,3,144,,,271,1401,2289,56.53,16.26,,,2.83,0.11,,,,,,
2024-10-21T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,305,6.16,191.83,,,1198.67,4803.02,4399.85,3,155,,,386,2043,2523,60.07,16.78,,,3.09,0.1,,,,,,
2024-10-21T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6576,6.18,166.02,,,1067.06,5311.48,5162.29,3,130,,,268,2080,2830.5,70.74,15.02,,,2.66,0.1,,,,,,
2024-10-21T00:00:00.000,FDNY,3. Medical Emergencies,4541,6.82,276.17,84.64,268.86,309.7,656.27,576.39,3,119,5,44,7,323,469,5.78,0.56,2.18,0.09,4.49,0.11,,,,,,
2024-10-21T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,124,9.36,127.24,,,756.37,1754.84,1752.53,3,100.5,,,204.5,594,1139,16.64,10.49,,,1.96,0.16,,,,,,
2024-10-21T00:00:00.000,NYPD (Non-CIP),Alarms,2270,5.7,143.73,,,830.05,3861.87,3851.66,3,118,,,212,1335.5,2108.5,50.53,11.44,,,2.3,0.1,,,,,,
2024-10-21T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,142,6.04,185.01,,,665.26,4704.71,2166.86,4,153.5,,,173,2148.5,448.5,67.32,8,,,2.98,0.1,,,,,,
2024-10-21T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12759,6.28,103.97,112.45,170.12,534.37,1310.69,1174.79,3.5,91.5,12,36,117.5,602,769.25,12.94,7.17,0.98,0.18,1.63,0.1,,,,,,
2024-10-21T00:00:00.000,FDNY,1. Structural Fires,248,7.25,31.27,,,101.1,301.15,299.2,4,17,,,8,190,290,3.33,0.16,,,0.4,0.12,36.21,91.65,5,51,0.09,0.92
2024-10-21T00:00:00.000,NYPD,3. Non-Critical,840,6.26,169.87,,,606.62,1747.56,1713.99,3,139,,,145.5,512,947,19.02,7.28,,,2.73,0.1,,,,,,
2024-10-21T00:00:00.000,FDNY,2. Non-Structural Fires,289,6.15,32.37,,,109.54,405.4,393.67,4,15,,,7,256,356,4.93,0.16,,,0.44,0.1,33.65,97.32,5,48,0.09,1.06
2024-10-21T00:00:00.000,NYPD (Non-CIP),Investigate/Possible Crime,1,4,67,,,156,246,246,4,63,,,89,90,246,1.5,1.48,,,1.05,0.07,,,,,,
2024-10-14T00:00:00.000,NYPD (Non-CIP),Alarms,2510,5.04,145.3,,,744.74,3411.87,3410.25,3,119,,,195,1205.5,1832.5,44.45,9.99,,,2.34,0.08,,,,,,
2024-10-14T00:00:00.000,NYPD,1. Critical,1157,5.34,142.34,,,268.17,538.34,520.19,3,107,,,73,190,427,4.5,2.1,,,2.28,0.09,,,,,,
2024-10-14T00:00:00.000,NYPD,2. Serious,2781,5.34,135.25,,,322.72,798.89,760.25,3,99,,,88,272,531,7.94,3.12,,,2.17,0.09,,,,,,
2024-10-14T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6739,5.4,165.74,,,983.61,4984.27,4835.44,3,132,,,267,1974,2664,66.68,13.63,,,2.67,0.09,,,,,,
2024-10-14T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,326,4.95,184.62,,,1279.76,4943.91,4569.16,3,156.5,,,337.5,2016.5,2750,61.07,18.25,,,2.99,0.08,,,,,,
2024-10-14T00:00:00.000,NYPD (Non-CIP),Past Crime,4413,5.66,207.8,,,1179.78,6447.29,6310.56,3,174,,,298,2855,3779,87.79,16.2,,,3.37,0.09,,,,,,
2024-10-14T00:00:00.000,FDNY,2. Non-Structural Fires,218,6.88,37.79,,,105.45,404.34,398.49,3,17,,,7,265.5,360.5,4.98,0.15,,,0.51,0.11,39.51,93.78,5,45,0.09,0.9
2024-10-14T00:00:00.000,NYPD (Non-CIP),Dispute,5410,5.35,174.7,,,1068.82,4203.89,4165.9,3,142,,,256,1295.5,2080.5,52.25,14.9,,,2.82,0.09,,,,,,
2024-10-14T00:00:00.000,EMS,1. Life Threating Med Emergencies,10183,5.56,81.15,86.17,143.61,211.58,671.75,591.39,3,75.5,9.5,33,80,402.5,503.5,7.67,2.17,0.98,0.11,1.26,0.09,,,,,,
2024-10-14T00:00:00.000,NYPD,3. Non-Critical,833,5.51,170.85,,,659.65,1832.95,1824.28,3,139,,,158,501,922,19.56,8.15,,,2.76,0.09,,,,,,
2024-10-14T00:00:00.000,FDNY,3. Medical Emergencies,4076,5.47,262.21,84.23,255.32,300.04,656.74,559.78,3,118,5,45,7,330,472,5.94,0.63,2.13,0.08,4.28,0.09,,,,,,
2024-10-14T00:00:00.000,FDNY,1. Structural Fires,289,5.93,29.82,,,93.64,294.03,293.48,3,15,,,8,194,281,3.34,0.16,,,0.4,0.1,33.82,83.2,5,46,0.09,0.82
2024-10-14T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12488,5.38,103.38,110.08,168.68,484.88,1233.22,1105.49,3,91.5,11,36,118.5,590.5,745.5,12.47,6.36,1,0.15,1.63,0.09,,,,,,
2024-10-14T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,128,6.77,135.49,,,674.2,1996.05,1996.05,4,107,,,176,716,1091.5,22.03,8.98,,,2.15,0.11,,,,,,
2024-10-14T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1785,5.22,159.35,,,870.22,3803.85,3764.74,3,131,,,260,1413,2121,48.89,11.85,,,2.57,0.09,,,,,,
2024-10-14T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),3013,5.2,163.33,,,690.23,1700.21,1694.74,3,132,,,149,464,897,16.83,8.78,,,2.63,0.09,,,,,,
2024-10-14T00:00:00.000,FDNY,4. Non-Medical Emergencies,2873,5.82,149.92,,,217.66,558.18,512.45,3,27,,,7,302,425,5.68,0.21,,,2.4,0.1,55.22,113.54,5,48,0.09,0.97
2024-10-14T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,153,5.39,189.41,,,581.31,4369.93,1961.31,3,158,,,189,2492,510,63.14,6.53,,,3.07,0.09,,,,,,
2024-10-07T00:00:00.000,NYPD,3. Non-Critical,820,5.24,180.35,,,676.1,1839.87,1786.45,3,147,,,150,497.5,921,19.4,8.26,,,2.92,0.09,,,,,,
2024-10-07T00:00:00.000,FDNY,2. Non-Structural Fires,209,4.91,38.6,,,102.42,368.04,363.09,3,16,,,7,254,347,4.43,0.16,,,0.56,0.08,38.88,89.83,5,43,0.08,0.85
2024-10-07T00:00:00.000,FDNY,3. Medical Emergencies,3960,5.62,283,83.94,275.84,318.22,680.64,583.61,3,118,5,44,7,336,473,6.04,0.59,2.4,0.08,4.62,0.09,,,,,,
2024-10-07T00:00:00.000,NYPD (Non-CIP),Alarms,2156,4.97,146.66,,,743.31,3372.93,3372.54,3,121,,,198.5,1239,1870.5,43.83,9.94,,,2.36,0.08,,,,,,
2024-10-07T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,303,6.17,199.87,,,1088.76,5242.04,4996.71,3,163,,,310,2144,3201,69.22,14.81,,,3.23,0.1,,,,,,
2024-10-07T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),3113,5.19,163.72,,,680.89,1734.13,1717.55,3,132,,,157,472,927,17.55,8.62,,,2.64,0.09,,,,,,
2024-10-07T00:00:00.000,NYPD (Non-CIP),Investigate/Possible Crime,2,14,136.5,,,424,4298,4298,14,122.5,,,287.5,3874,4298,64.57,4.79,,,2.04,0.23,,,,,,
2024-10-07T00:00:00.000,NYPD (Non-CIP),Dispute,5356,5.02,180.53,,,1106.89,4426.48,4373.36,3,146,,,260,1350,2169,55.33,15.44,,,2.93,0.08,,,,,,
2024-10-07T00:00:00.000,FDNY,1. Structural Fires,243,4.64,30.16,,,98.8,304.45,302.55,3,16,,,8,194,283,3.43,0.17,,,0.43,0.08,35.7,88.56,5,46,0.1,0.88
2024-10-07T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6731,11.49,173.98,,,958.01,5055.45,4910.95,3,132,,,258,2002,2707,68.29,13.07,,,2.71,0.19,,,,,,
2024-10-07T00:00:00.000,EMS,,1,17,64,67.56,104.77,119,264,264,17,47,5,38,55,145,264,2.42,0.92,0.63,0.08,0.78,0.28,,,,,,
2024-10-07T00:00:00.000,NYPD (Non-CIP),Past Crime,4364,5.27,202.05,,,1205.24,6944,6832.2,3,169,,,339.5,3181,4151.5,95.65,16.72,,,3.28,0.09,,,,,,
2024-10-07T00:00:00.000,NYPD,1. Critical,1208,4.78,138.02,,,288.21,581.04,563.37,3,102.5,,,69.5,189,405.5,4.88,2.5,,,2.22,0.08,,,,,,
2024-10-07T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1825,5.11,166.92,,,846.49,3776.59,3723.69,3,140,,,235,1374,2077,48.83,11.33,,,2.7,0.09,,,,,,
2024-10-07T00:00:00.000,NYPD,2. Serious,2721,5.33,131.78,,,338.19,851.43,825.8,3,98,,,87,293,548,8.55,3.44,,,2.11,0.09,,,,,,
2024-10-07T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,127,6.31,134.53,,,632.99,1731.76,1660.04,4,95,,,198,827,1350,18.31,8.31,,,2.14,0.11,,,,,,
2024-10-07T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,128,5.45,182.32,,,475.52,3871.6,2141.22,3,156,,,100.5,1586,599.5,56.6,4.89,,,2.95,0.09,,,,,,
2024-10-07T00:00:00.000,FDNY,4. Non-Medical Emergencies,2603,5.41,208.97,,,277.91,622.93,542.08,3,26,,,7,300,423,5.75,0.21,,,3.39,0.09,53.89,114.69,5,47,0.09,1.01
2024-10-07T00:00:00.000,EMS,1. Life Threating Med Emergencies,10444,5.33,81.86,87.4,144.74,219.29,688.18,608.4,3,77,11.5,33,83.5,421.5,515.5,7.81,2.29,0.98,0.12,1.28,0.09,,,,,,
2024-10-07T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12722,5.16,103.18,110.39,167.9,515.91,1275.92,1148.05,3,92.5,11.5,36,117,602,756,12.67,6.88,0.98,0.16,1.63,0.09,,,,,,
2024-09-30T00:00:00.000,FDNY,4. Non-Medical Emergencies,2598,4.39,186.81,,,252.8,588.11,509.38,3,28,,,7,295,418,5.59,0.19,,,3.04,0.07,55.92,114.26,5,47,0.09,0.97
2024-09-30T00:00:00.000,FDNY,2. Non-Structural Fires,122,4.11,44.95,,,117.72,374.29,362.61,3,20,,,7,246.5,345,4.28,0.15,,,0.68,0.07,38.82,98.67,5,42,0.09,1
2024-09-30T00:00:00.000,NYPD,1. Critical,1234,4.42,142.56,,,270.37,570.32,541.65,3,109,,,76,202.5,433,5,2.13,,,2.3,0.07,,,,,,
2024-09-30T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,160,4.54,176.91,,,672.5,3902.08,2066.93,3,151,,,106,1628.5,565,53.83,8.26,,,2.87,0.08,,,,,,
2024-09-30T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1913,4.1,166.72,,,885.74,3823.6,3785.01,3,143,,,262,1344,2040,48.96,11.98,,,2.71,0.07,,,,,,
2024-09-30T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12565,4.31,101.22,108.31,165.48,466.98,1204.34,1085.92,3,91,10.5,36.5,110.5,587.25,747,12.29,6.1,0.97,0.16,1.62,0.07,,,,,,
2024-09-30T00:00:00.000,NYPD,2. Serious,2753,4.3,137.92,,,324.2,794.98,767.61,3,102,,,84,278,534,7.85,3.1,,,2.23,0.07,,,,,,
2024-09-30T00:00:00.000,NYPD,3. Non-Critical,883,4.35,177.68,,,643.81,1786.85,1733.27,3,148,,,145,500,920,19.05,7.77,,,2.89,0.07,,,,,,
2024-09-30T00:00:00.000,FDNY,3. Medical Emergencies,4114,4.34,268.98,81.69,261.91,302.04,658.52,563.92,3,117.5,5,43,7,327,465.5,5.94,0.55,2.14,0.08,4.41,0.07,,,,,,
2024-09-30T00:00:00.000,NYPD (Non-CIP),Dispute,5475,4.41,179.47,,,1066.85,4363.38,4326.55,3,148,,,278,1391,2250,54.94,14.79,,,2.92,0.07,,,,,,
2024-09-30T00:00:00.000,EMS,1. Life Threating Med Emergencies,10571,4.4,80.86,86.08,143.54,211.69,669.37,590.26,3,77,11,33,84.75,400.5,501.5,7.63,2.18,0.98,0.12,1.27,0.07,,,,,,
2024-09-30T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,285,4.06,183.64,,,1256.02,6336.08,5933.77,3,162,,,321,2186,3241,84.67,17.87,,,2.99,0.07,,,,,,
2024-09-30T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6959,4.28,166,,,972.1,4981.22,4838.22,3,132,,,269,2011,2773,66.82,13.44,,,2.7,0.07,,,,,,
2024-09-30T00:00:00.000,NYPD (Non-CIP),Past Crime,4362,4.42,207.12,,,1222.5,6738.58,6576.23,3,178,,,331.5,3008.5,3965.5,91.93,16.92,,,3.38,0.07,,,,,,
2024-09-30T00:00:00.000,NYPD (Non-CIP),Alarms,2273,4.32,148.15,,,789.51,3672.65,3668.76,3,122,,,204,1416,2048,48.05,10.69,,,2.4,0.07,,,,,,
2024-09-30T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),3224,4.42,169.87,,,735.22,1810.6,1796.27,3,140,,,156,446,894.5,17.92,9.42,,,2.76,0.07,,,,,,
2024-09-30T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,128,4.77,131.22,,,525.39,1553.33,1549.55,4,91.5,,,171,642.5,1156.5,17.13,6.57,,,2.11,0.08,,,,,,
2024-09-30T00:00:00.000,FDNY,1. Structural Fires,254,4.05,35.37,,,100.06,295.32,294.5,3,17,,,7,184,281,3.25,0.14,,,0.51,0.07,33.85,86.51,5,46,0.08,0.88
2024-09-23T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12317,5.01,101.54,108.84,166.18,573.4,1396.89,1255.59,3,91.5,10.5,36,119,614.5,764,13.72,7.86,0.98,0.16,1.61,0.08,,,,,,
2024-09-23T00:00:00.000,EMS,1. Life Threating Med Emergencies,10375,5.26,81.99,87.41,144.91,219.03,689.76,613.73,3,77,10,33,82,398.5,504.5,7.85,2.28,0.98,0.12,1.28,0.09,,,,,,
2024-09-23T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,275,5.04,185.79,,,1231.73,5290.65,5044.7,3,153,,,296,2082,2731,67.65,17.43,,,3.01,0.08,,,,,,
2024-09-23T00:00:00.000,NYPD (Non-CIP),Past Crime,4306,5.28,208.24,,,1368.8,7527.77,7394.83,3,172,,,339,3399.5,4473,102.65,19.34,,,3.38,0.09,,,,,,
2024-09-23T00:00:00.000,NYPD,3. Non-Critical,837,5.49,170.19,,,688.74,1851.43,1824.98,3,141,,,166,537,983,19.38,8.64,,,2.75,0.09,,,,,,
2024-09-23T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),3041,4.86,163.69,,,714.46,1897.29,1879.02,3,132,,,150,476,920,19.71,9.18,,,2.65,0.08,,,,,,
2024-09-23T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6664,4.77,166.14,,,1072.39,5307.22,5151.98,3,133,,,275.5,2096.5,2867,70.58,15.1,,,2.69,0.08,,,,,,
2024-09-23T00:00:00.000,NYPD,1. Critical,1224,4.66,140.77,,,288.75,568.17,549.64,3,108,,,74,199,437.5,4.66,2.47,,,2.27,0.08,,,,,,
2024-09-23T00:00:00.000,FDNY,1. Structural Fires,206,5.21,33.96,,,107.45,300.47,298.35,4,18,,,7,188.5,286.5,3.22,0.16,,,0.48,0.09,36.65,96.9,5,49,0.08,1
2024-09-23T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,139,5.39,184.31,,,648.4,4396.1,2618.85,3,141,,,152,2424,567,62.46,7.73,,,2.98,0.09,,,,,,
2024-09-23T00:00:00.000,NYPD (Non-CIP),Alarms,2151,4.77,145.83,,,821.3,3551.1,3550.81,3,120,,,200,1260,1923,45.5,11.26,,,2.35,0.08,,,,,,
2024-09-23T00:00:00.000,NYPD,2. Serious,2808,4.59,130.57,,,350.51,855.64,819.98,3,95,,,89,292,543,8.42,3.67,,,2.1,0.08,,,,,,
2024-09-23T00:00:00.000,NYPD (Non-CIP),Dispute,5165,5.07,176.15,,,1138.13,4488.2,4454.95,3,145,,,256,1367,2208,55.83,16.03,,,2.85,0.08,,,,,,
2024-09-23T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,137,5.78,120.11,,,541.66,1751.99,1734.48,3,81,,,138,703,1088,20.17,7.03,,,1.91,0.1,,,,,,
2024-09-23T00:00:00.000,FDNY,3. Medical Emergencies,3847,5.23,296.66,83.99,289.14,331.88,697.17,601.31,3,119,5,45,7,341,481,6.09,0.59,2.67,0.08,4.86,0.09,,,,,,
2024-09-23T00:00:00.000,FDNY,2. Non-Structural Fires,105,4.91,31.87,,,110.77,403.35,395.75,3,17,,,8,261,364,4.88,0.17,,,0.45,0.08,36.42,99.64,5,48.5,0.11,1.05
2024-09-23T00:00:00.000,FDNY,4. Non-Medical Emergencies,2654,5.1,217.51,,,279.64,630.88,554.64,3,27,,,7,304,419,5.85,0.17,,,3.54,0.09,53.09,108.41,5,47,0.09,0.92
2024-09-23T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,1876,5.12,164.3,,,981.42,4007.7,3955.17,3,135,,,243,1405.5,2125.5,50.44,13.62,,,2.65,0.09,,,,,,
2024-09-16T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,126,8.72,126.16,,,739.41,1865.96,1854.81,4,96,,,192.5,668,1256.5,18.78,10.22,,,1.96,0.15,,,,,,
2024-09-16T00:00:00.000,FDNY,2. Non-Structural Fires,185,5.89,42.42,,,109.04,388.14,377.17,3,18,,,8,263,364,4.65,0.17,,,0.61,0.1,38.82,91.02,5,45,0.08,0.87
2024-09-16T00:00:00.000,NYPD (Non-CIP),Dispute,5383,6.69,175.3,,,1151.32,4733.94,4663.72,4,142,,,288,1395,2307,59.71,16.27,,,2.81,0.11,,,,,,
2024-09-16T00:00:00.000,NYPD (Non-CIP),Past Crime,4623,7.84,208.01,,,1196.4,7011.72,6812.49,4,173,,,363,3266,4229,96.92,16.47,,,3.34,0.13,,,,,,
2024-09-16T00:00:00.000,FDNY,1. Structural Fires,233,7.58,35.42,,,102.14,303.98,303.98,4,17,,,8,200,294,3.36,0.16,,,0.46,0.13,37.96,90.78,5,48,0.08,0.88
2024-09-16T00:00:00.000,NYPD (Non-CIP),Vehicle Accident,309,7.29,194.91,,,1254.03,5502.54,5208.15,4,163,,,438,2392,3175,70.81,17.65,,,3.13,0.12,,,,,,
2024-09-16T00:00:00.000,EMS,1. Life Threating Med Emergencies,10806,7.26,84.03,89.58,147.7,234.62,719.17,632.19,4,77,10,34.5,84,423.5,521,8.08,2.51,0.99,0.12,1.28,0.12,,,,,,
2024-09-16T00:00:00.000,NYPD,3. Non-Critical,904,6.35,169.92,,,685.31,2013.87,1947.5,4,137,,,155.5,522.5,974,22.14,8.59,,,2.73,0.11,,,,,,
2024-09-16T00:00:00.000,NYPD,1. Critical,1173,6.68,141.61,,,290.5,569.01,543.46,3,103,,,79,190,424,4.64,2.48,,,2.25,0.11,,,,,,
2024-09-16T00:00:00.000,FDNY,3. Medical Emergencies,4279,7.27,311.69,85.33,303.8,346.01,709.01,609.93,4,119,5,44,7,336,480,6.05,0.57,2.5,0.08,5.07,0.12,,,,,,
2024-09-16T00:00:00.000,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,138,7.84,186.46,,,533.55,3767.93,1977.9,4,164.5,,,154.5,1826,530,53.91,5.78,,,2.98,0.13,,,,,,
2024-09-16T00:00:00.000,NYPD (Non-CIP),Alarms,2078,6.39,148.81,,,740.91,3599.44,3594.49,3,117,,,203.5,1318,1972,47.64,9.87,,,2.37,0.11,,,,,,
2024-09-16T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12609,7.25,105.09,112.13,171.26,704.27,1521.91,1363.07,4,91.5,10.5,37.5,131.5,618.5,810.5,13.63,9.99,1.01,0.16,1.63,0.12,,,,,,
2024-09-16T00:00:00.000,FDNY,4. Non-Medical Emergencies,2536,7.65,176.83,,,257.69,604.51,551.04,4,32,,,8,303,428,5.78,0.29,,,2.82,0.13,59.44,128.43,5,48,0.09,1.15
2024-09-16T00:00:00.000,NYPD,2. Serious,2888,6.68,134.09,,,321.9,834.57,800.23,3,99,,,90,298,553,8.54,3.13,,,2.12,0.11,,,,,,
2024-09-16T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),3150,6.95,167.83,,,754.39,1911.07,1898.57,4,135,,,158.5,478,947,19.28,9.78,,,2.68,0.12,,,,,,
2024-09-16T00:00:00.000,NYPD (Non-CIP),Disorderly Person/Group/Noise,2009,7.13,170.88,,,903.71,4204.35,4173.25,4,142,,,277,1556,2348,55.01,12.21,,,2.73,0.12,,,,,,
2024-09-16T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6726,7.02,167.91,,,970.41,5179.05,5056.23,4,132,,,270,2032.5,2818,70.14,13.38,,,2.68,0.12,,,,,,
2024-09-09T00:00:00.000,NYPD (Non-CIP),Possible Crimes,6581,6.53,168.89,,,1017.92,5116.38,4999.67,3,132,,,279,1989,2774,68.31,14.15,,,2.71,0.11,,,,,,
2024-09-09T00:00:00.000,NYPD,2. Serious,2914,6.14,130.24,,,335.39,848.13,798.44,3,97,,,89,293,543.5,8.55,3.42,,,2.07,0.1,,,,,,
2024-09-09T00:00:00.000,FDNY,1. Structural Fires,228,6.58,40.58,,,107.24,311.49,307.56,3,17,,,8,193,287,3.4,0.17,,,0.55,0.11,39.98,92.55,5,48,0.09,0.88
2024-09-09T00:00:00.000,FDNY,3. Medical Emergencies,4209,6.84,304.02,85.29,296.48,347.23,713.94,605.28,4,119,5,46,7,339,482,6.11,0.72,2.62,0.08,4.95,0.11,,,,,,
2024-09-09T00:00:00.000,NYPD (Non-CIP),Other Crimes (In Progress),3087,6.49,165.62,,,766.12,1878.12,1871.33,3,132,,,160,455,916,18.53,10.01,,,2.65,0.11,,,,,,
2024-09-09T00:00:00.000,NYPD (Non-CIP),Police Officer/Security Holding Suspect,88,7.73,133.92,,,598.75,1864.08,1857.07,3,92.5,,,137.5,503.5,1072.5,21.09,7.75,,,2.1,0.13,,,,,,
2024-09-09T00:00:00.000,EMS,2. Non-Life Threatening Med Emergencies,12464,6.58,104.65,111.77,170.76,650.29,1460.46,1324.8,3.5,90.5,11,36.5,119,608,787,13.5,9.09,1,0.16,1.63,0.11,,,,,,
